year,sex,member,covered,age,age_group,race,hisp,educ,citizen,state,weight
2009,Female,FALSE,FALSE,73,55 and over,White,Non-Hispanic,Bachelor's degree,US native,MI,9237.21
2009,Female,TRUE,TRUE,46,25-54,White,Non-Hispanic,Bachelor's degree,US native,MI,11668.4568
2009,Female,TRUE,TRUE,53,25-54,White,Non-Hispanic,Associate degree,US native,MI,10834.929
2009,Female,FALSE,FALSE,57,55 and over,White,Hispanic,Bachelor's degree,US native,MI,8777.8079
2009,Female,FALSE,FALSE,46,25-54,White,Non-Hispanic,Some college,US native,MI,11078.7316
2009,Male,FALSE,FALSE,53,25-54,White,Non-Hispanic,Graduate degree,US native,MI,11353.4153
2009,Female,FALSE,FALSE,27,25-54,White,Non-Hispanic,Associate degree,US native,MI,13959.2613
2009,Female,FALSE,FALSE,55,55 and over,White,Non-Hispanic,Graduate degree,US native,MI,10697.3019
2009,Female,FALSE,FALSE,31,25-54,White,Non-Hispanic,Bachelor's degree,US native,MI,12707.0044
2009,Female,FALSE,FALSE,30,25-54,Asian,Non-Hispanic,Graduate degree,"Foreign-born, non-citizen",MN,5019.7857
2009,Female,FALSE,FALSE,36,25-54,White,Non-Hispanic,Bachelor's degree,US native,MN,6182.9062
2009,Female,TRUE,TRUE,51,25-54,White,Non-Hispanic,Bachelor's degree,US native,MN,5851.3931
2009,Female,FALSE,FALSE,45,25-54,White,Non-Hispanic,Bachelor's degree,US native,MN,6301.5389
2009,Female,TRUE,TRUE,30,25-54,White,Non-Hispanic,Bachelor's degree,US native,MN,6366.0439
2009,Male,TRUE,TRUE,31,25-54,White,Non-Hispanic,Associate degree,US native,MN,6406.7802
2009,Female,FALSE,FALSE,42,25-54,White,Non-Hispanic,Associate degree,US native,MN,6295.6001
2009,Female,FALSE,FALSE,49,25-54,White,Non-Hispanic,Graduate degree,US native,MN,6292.2222
2009,Female,FALSE,FALSE,44,25-54,White,Non-Hispanic,Bachelor's degree,US native,MN,6295.6001
2009,Female,FALSE,FALSE,26,25-54,White,Non-Hispanic,Bachelor's degree,US native,MN,6998.2195
2009,Female,TRUE,TRUE,48,25-54,White,Non-Hispanic,Bachelor's degree,US native,MN,6301.5389
2009,Female,FALSE,FALSE,49,25-54,Black,Non-Hispanic,Bachelor's degree,US native,MS,8166.1105
2009,Female,FALSE,FALSE,54,25-54,White,Non-Hispanic,Some college,US native,MS,9081.9598
2009,Female,FALSE,FALSE,36,25-54,Hawaiian/Pacific Islander,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",MS,10389.4838
2009,Female,FALSE,FALSE,45,25-54,White,Non-Hispanic,Bachelor's degree,US native,MO,10476.1729
2009,Female,FALSE,FALSE,56,55 and over,White,Non-Hispanic,Associate degree,US native,MO,9776.6771
2009,Female,FALSE,FALSE,56,55 and over,Black,Non-Hispanic,Bachelor's degree,US native,MO,10694.9661
2009,Female,FALSE,FALSE,56,55 and over,White,Non-Hispanic,Associate degree,US native,MO,9568.0765
2009,Female,FALSE,FALSE,62,55 and over,White,Non-Hispanic,Associate degree,US native,MO,9970.1006
2009,Female,FALSE,FALSE,47,25-54,White,Non-Hispanic,Bachelor's degree,US native,MT,3180.7712
2009,Female,FALSE,TRUE,29,25-54,White,Non-Hispanic,Associate degree,US native,MT,3318.9301
2009,Female,FALSE,FALSE,36,25-54,White,Non-Hispanic,Bachelor's degree,US native,MT,2639.7443
2009,Female,FALSE,FALSE,31,25-54,Black,Non-Hispanic,Associate degree,US native,MT,2329.6732
2009,Female,TRUE,TRUE,53,25-54,White,Non-Hispanic,Bachelor's degree,US native,MT,2955.4412
2009,Female,FALSE,FALSE,60,55 and over,White,Non-Hispanic,Bachelor's degree,US native,NE,3201.2052
2009,Female,FALSE,FALSE,52,25-54,White,Non-Hispanic,Bachelor's degree,US native,NE,3095.2134
2009,Female,FALSE,FALSE,58,55 and over,White,Non-Hispanic,Bachelor's degree,US native,NE,3044.3875
2009,Male,FALSE,FALSE,50,25-54,White,Non-Hispanic,Bachelor's degree,US native,NE,3479.4505
2009,Female,FALSE,FALSE,44,25-54,White,Non-Hispanic,Bachelor's degree,US native,NE,3279.9776
2009,Female,FALSE,FALSE,32,25-54,White,Non-Hispanic,Completed high school,US native,NE,3378.8145
2009,Female,TRUE,TRUE,48,25-54,White,Non-Hispanic,Bachelor's degree,US native,NE,3334.3923
2009,Female,TRUE,TRUE,61,55 and over,American Indian (Alaskan Native),Hispanic,Bachelor's degree,US native,NV,6975.5606
2009,Female,TRUE,TRUE,63,55 and over,White,Non-Hispanic,Associate degree,US native,NV,4329.0129
2009,Female,FALSE,FALSE,66,55 and over,White,Non-Hispanic,Graduate degree,US native,NV,3177.8741
2009,Female,FALSE,FALSE,40,25-54,White,Non-Hispanic,Associate degree,US native,NH,1559.6539
2009,Female,FALSE,FALSE,56,55 and over,White,Non-Hispanic,Associate degree,US native,NH,1689.7367
2009,Female,FALSE,FALSE,41,25-54,White,Non-Hispanic,Associate degree,US native,NH,1559.6539
2009,Female,FALSE,FALSE,52,25-54,White,Non-Hispanic,Bachelor's degree,"Foreign-born, non-citizen",NH,1752.5158
2009,Female,FALSE,FALSE,29,25-54,White,Non-Hispanic,Bachelor's degree,US native,NH,1733.7188
2009,Female,FALSE,FALSE,24,16-24,White,Non-Hispanic,Associate degree,US native,NH,1874.4582
2009,Female,FALSE,FALSE,53,25-54,Asian,Non-Hispanic,Graduate degree,"Foreign-born, citizen",NJ,12813.8439
2009,Female,TRUE,TRUE,50,25-54,White,Non-Hispanic,Bachelor's degree,US native,NJ,11243.361
2009,Female,FALSE,FALSE,52,25-54,Asian,Non-Hispanic,Associate degree,"Foreign-born, citizen",NJ,13096.8857
2009,Female,TRUE,TRUE,43,25-54,White,Non-Hispanic,Completed high school,"Foreign-born, citizen",NJ,9976.9955
2009,Female,FALSE,FALSE,51,25-54,Asian,Non-Hispanic,Bachelor's degree,US native,NJ,13096.8857
2009,Female,FALSE,FALSE,58,55 and over,White,Non-Hispanic,Associate degree,US native,NJ,11058.736
2009,Female,FALSE,FALSE,37,25-54,Asian,Non-Hispanic,Bachelor's degree,"Foreign-born, non-citizen",NJ,11452.9095
2009,Female,FALSE,FALSE,32,25-54,White,Non-Hispanic,Graduate degree,US native,NJ,10277.6363
2009,Female,FALSE,FALSE,23,16-24,White,Non-Hispanic,Bachelor's degree,US native,NJ,11990.776
2009,Male,TRUE,TRUE,40,25-54,White,Non-Hispanic,Bachelor's degree,US native,NJ,10065.2356
2009,Female,FALSE,FALSE,40,25-54,White,Non-Hispanic,Associate degree,US native,NJ,9976.9955
2009,Female,FALSE,FALSE,61,55 and over,White,Non-Hispanic,Some college,US native,NJ,11628.376
2009,Female,FALSE,FALSE,50,25-54,Asian,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",NJ,13096.8857
2009,Female,TRUE,TRUE,45,25-54,Black,Non-Hispanic,Associate degree,US native,NJ,13291.1842
2009,Female,FALSE,FALSE,54,25-54,White,Non-Hispanic,Bachelor's degree,US native,NM,4495.3841
2009,Female,FALSE,FALSE,51,25-54,White,Non-Hispanic,Bachelor's degree,US native,NM,4495.3841
2009,Female,FALSE,TRUE,49,25-54,White,Non-Hispanic,Bachelor's degree,US native,NM,4841.2127
2009,Male,TRUE,TRUE,26,25-54,White,Non-Hispanic,Graduate degree,US native,NM,7154.2726
2009,Female,TRUE,TRUE,59,55 and over,White,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",NY,16781.2385
2009,Female,TRUE,TRUE,66,55 and over,Asian,Non-Hispanic,Graduate degree,"Foreign-born, citizen",NY,20437.1876
2009,Female,FALSE,FALSE,57,55 and over,White,Non-Hispanic,Graduate degree,US native,NY,16781.2385
2009,Female,TRUE,TRUE,58,55 and over,White,Non-Hispanic,Bachelor's degree,US native,NY,12762.4489
2009,Female,TRUE,TRUE,32,25-54,White,Non-Hispanic,Bachelor's degree,US native,NY,13392.201
2009,Female,FALSE,FALSE,45,25-54,White,Hispanic,Graduate degree,US native,NY,13232.3872
2009,Female,TRUE,TRUE,34,25-54,Hawaiian/Pacific Islander,Non-Hispanic,Associate degree,"Foreign-born, citizen",NY,15211.5744
2009,Female,TRUE,TRUE,41,25-54,White,Non-Hispanic,Bachelor's degree,US native,NY,15531.4965
2009,Female,FALSE,FALSE,46,25-54,Black,Non-Hispanic,Associate degree,"Foreign-born, citizen",NY,13289.5576
2009,Female,FALSE,FALSE,58,55 and over,Black,Non-Hispanic,Some college,US native,NY,13305.2008
2009,Female,TRUE,TRUE,54,25-54,White,Non-Hispanic,Bachelor's degree,US native,NY,12262.7342
2009,Female,FALSE,FALSE,51,25-54,White,Non-Hispanic,Graduate degree,US native,NY,12262.7342
2009,Female,FALSE,FALSE,57,55 and over,White,Non-Hispanic,Bachelor's degree,US native,NY,11824.8287
2009,Female,FALSE,FALSE,59,55 and over,White,Non-Hispanic,Graduate degree,US native,NY,11824.8287
2009,Female,FALSE,FALSE,41,25-54,White,Non-Hispanic,Bachelor's degree,US native,NY,15089.6684
2009,Female,FALSE,TRUE,68,55 and over,White,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",NY,11576.1355
2009,Female,FALSE,FALSE,24,16-24,White,Non-Hispanic,Bachelor's degree,US native,NC,16552.6389
2009,Female,TRUE,TRUE,43,25-54,Black,Hispanic,Associate degree,US native,NC,19133.3302
2009,Female,FALSE,FALSE,52,25-54,Black,Non-Hispanic,Graduate degree,US native,NC,13426.097
2009,Male,FALSE,FALSE,34,25-54,White,Non-Hispanic,Associate degree,US native,NC,14517.2567
2009,Female,FALSE,FALSE,50,25-54,White,Non-Hispanic,Bachelor's degree,US native,NC,12768.8519
2009,Female,FALSE,FALSE,39,25-54,White,Non-Hispanic,Graduate degree,US native,NC,14168.4439
2009,Female,FALSE,FALSE,21,16-24,White,Non-Hispanic,Bachelor's degree,US native,NC,16165.3866
2009,Male,FALSE,FALSE,50,25-54,White,Non-Hispanic,Bachelor's degree,US native,NC,13798.475
2009,Female,FALSE,FALSE,54,25-54,White,Non-Hispanic,Associate degree,US native,ND,1446.4449
2009,Female,FALSE,FALSE,43,25-54,White,Non-Hispanic,Bachelor's degree,US native,ND,1659.8639
2009,Female,FALSE,FALSE,56,55 and over,White,Non-Hispanic,Some college,US native,OH,12814.9536
2009,Female,FALSE,TRUE,31,25-54,White,Non-Hispanic,Bachelor's degree,US native,OH,11350.3138
2009,Female,FALSE,FALSE,26,25-54,White,Non-Hispanic,Bachelor's degree,US native,OH,12153.8809
2009,Female,TRUE,TRUE,61,55 and over,White,Non-Hispanic,Graduate degree,US native,OH,13551.069
2009,Female,FALSE,FALSE,30,25-54,White,Non-Hispanic,Associate degree,US native,OH,10763.2562
2009,Female,FALSE,FALSE,58,55 and over,White,Non-Hispanic,Associate degree,US native,OH,13001.5829
2009,Female,FALSE,FALSE,56,55 and over,White,Non-Hispanic,Bachelor's degree,US native,OK,9028.8152
2009,Female,FALSE,FALSE,53,25-54,White,Non-Hispanic,Graduate degree,US native,OR,7478.0914
2009,Male,TRUE,TRUE,46,25-54,White,Non-Hispanic,Bachelor's degree,US native,OR,8148.2838
2009,Female,TRUE,TRUE,36,25-54,Asian,Non-Hispanic,Some college,"Foreign-born, non-citizen",OR,8213.8122
2009,Female,TRUE,TRUE,53,25-54,White,Non-Hispanic,Associate degree,US native,OR,7834.1286
2009,Female,FALSE,TRUE,41,25-54,White,Non-Hispanic,Associate degree,US native,OR,7151.5766
2009,Female,FALSE,FALSE,34,25-54,White,Non-Hispanic,Bachelor's degree,US native,PA,13110.2736
2009,Female,FALSE,FALSE,35,25-54,Black,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",PA,11468.4341
2009,Female,FALSE,FALSE,62,55 and over,White,Non-Hispanic,Bachelor's degree,US native,PA,11679.3247
2009,Female,FALSE,FALSE,54,25-54,White,Non-Hispanic,Graduate degree,US native,PA,11292.6228
2009,Female,TRUE,TRUE,52,25-54,White,Non-Hispanic,Some college,US native,PA,11292.6228
2009,Female,FALSE,FALSE,40,25-54,White,Non-Hispanic,Associate degree,US native,PA,12726.7726
2009,Female,FALSE,FALSE,54,25-54,White,Non-Hispanic,Associate degree,US native,PA,11292.6228
2009,Female,FALSE,FALSE,45,25-54,Black,Non-Hispanic,Bachelor's degree,US native,PA,9593.0296
2009,Female,FALSE,FALSE,31,25-54,White,Non-Hispanic,Associate degree,"Foreign-born, non-citizen",PA,14129.5657
2009,Female,FALSE,FALSE,50,25-54,White,Non-Hispanic,Bachelor's degree,US native,PA,12170.5969
2009,Female,FALSE,FALSE,25,25-54,White,Non-Hispanic,Associate degree,US native,PA,14147.142
2009,Female,FALSE,FALSE,36,25-54,White,Non-Hispanic,Completed high school,US native,PA,13098.6372
2009,Female,FALSE,FALSE,57,55 and over,White,Non-Hispanic,Associate degree,US native,PA,11409.1402
2009,Female,FALSE,FALSE,25,25-54,White,Non-Hispanic,Associate degree,US native,PA,14598.6763
2009,Female,FALSE,FALSE,32,25-54,White,Non-Hispanic,Graduate degree,US native,PA,13528.7141
2009,Male,FALSE,FALSE,49,25-54,White,Non-Hispanic,Bachelor's degree,US native,RI,2213.6593
2009,Female,TRUE,TRUE,58,55 and over,White,Non-Hispanic,Bachelor's degree,US native,RI,1756.0198
2009,Female,FALSE,FALSE,52,25-54,White,Non-Hispanic,Bachelor's degree,US native,RI,1785.3364
2009,Female,FALSE,FALSE,40,25-54,Black,Non-Hispanic,Associate degree,US native,RI,1901.0248
2009,Female,FALSE,FALSE,57,55 and over,White,Non-Hispanic,Completed high school,US native,RI,1756.0198
2009,Female,FALSE,FALSE,64,55 and over,Other,Non-Hispanic,Associate degree,US native,RI,1987.7216
2009,Female,FALSE,FALSE,57,55 and over,White,Non-Hispanic,Bachelor's degree,US native,RI,1756.0198
2009,Female,FALSE,FALSE,55,55 and over,White,Non-Hispanic,Associate degree,US native,RI,1756.0198
2009,Female,FALSE,FALSE,51,25-54,White,Non-Hispanic,Associate degree,US native,SC,9848.8739
2009,Female,FALSE,FALSE,68,55 and over,Black,Non-Hispanic,Associate degree,US native,SC,10127.7139
2009,Female,FALSE,FALSE,39,25-54,White,Non-Hispanic,Associate degree,US native,SC,11913.4856
2009,Female,FALSE,FALSE,38,25-54,White,Non-Hispanic,Associate degree,US native,SC,11913.4856
2009,Female,FALSE,FALSE,27,25-54,White,Non-Hispanic,Bachelor's degree,US native,SD,1665.7612
2009,Female,FALSE,FALSE,27,25-54,White,Non-Hispanic,Associate degree,US native,SD,1665.7612
2009,Female,FALSE,FALSE,47,25-54,White,Non-Hispanic,Associate degree,US native,SD,1866.865
2009,Female,FALSE,FALSE,50,25-54,White,Non-Hispanic,Bachelor's degree,US native,SD,1281.4232
2009,Male,FALSE,FALSE,27,25-54,White,Non-Hispanic,Associate degree,US native,TN,18186.2113
2009,Female,FALSE,FALSE,38,25-54,Black,Non-Hispanic,Associate degree,US native,TX,14545.9772
2009,Female,FALSE,FALSE,41,25-54,Black,Non-Hispanic,Associate degree,US native,TX,13870.1584
2009,Female,FALSE,FALSE,45,25-54,White,Hispanic,Bachelor's degree,"Foreign-born, non-citizen",TX,12147.2235
2009,Male,FALSE,FALSE,43,25-54,White,Non-Hispanic,Associate degree,US native,TX,13607.4503
2009,Female,FALSE,FALSE,38,25-54,White,Non-Hispanic,Bachelor's degree,US native,TX,12314.7711
2009,Male,FALSE,FALSE,43,25-54,White,Non-Hispanic,Bachelor's degree,US native,TX,13607.4503
2009,Female,TRUE,TRUE,47,25-54,Asian,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",TX,15633.865
2009,Female,FALSE,FALSE,27,25-54,White,Non-Hispanic,Associate degree,US native,TX,13496.9614
2009,Female,FALSE,FALSE,58,55 and over,White,Hispanic,Associate degree,US native,TX,10449.735
2009,Female,FALSE,FALSE,50,25-54,White,Non-Hispanic,Associate degree,US native,TX,12043.8923
2009,Female,FALSE,FALSE,41,25-54,Black,Non-Hispanic,Completed high school,"Foreign-born, citizen",TX,13633.8989
2009,Female,FALSE,FALSE,49,25-54,White,Non-Hispanic,Associate degree,US native,TX,12749.4916
2009,Female,FALSE,FALSE,27,25-54,White,Non-Hispanic,Associate degree,US native,TX,12879.9719
2009,Female,FALSE,FALSE,44,25-54,White,Non-Hispanic,Bachelor's degree,US native,TX,11586.8261
2009,Female,FALSE,FALSE,56,55 and over,White,Hispanic,Bachelor's degree,US native,TX,9972.044
2009,Female,FALSE,FALSE,32,25-54,White,Hispanic,Associate degree,US native,TX,9696.5031
2009,Female,FALSE,FALSE,51,25-54,Asian,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",TX,12780.9133
2009,Female,FALSE,FALSE,22,16-24,White,Non-Hispanic,Associate degree,US native,UT,6873.541
2009,Female,FALSE,FALSE,56,55 and over,White,Non-Hispanic,Bachelor's degree,US native,UT,5799.6894
2009,Female,TRUE,TRUE,32,25-54,White,Non-Hispanic,Graduate degree,US native,UT,5792.0182
2009,Female,FALSE,FALSE,31,25-54,White,Non-Hispanic,Associate degree,US native,UT,5792.0182
2009,Female,FALSE,FALSE,52,25-54,White,Non-Hispanic,Associate degree,US native,VT,1016.9482
2009,Female,TRUE,TRUE,52,25-54,White,Non-Hispanic,Associate degree,US native,VT,1016.9482
2009,Female,FALSE,FALSE,42,25-54,White,Non-Hispanic,Bachelor's degree,US native,VT,1156.7717
2009,Female,FALSE,FALSE,53,25-54,White,Non-Hispanic,Bachelor's degree,US native,VT,1016.9482
2009,Female,FALSE,FALSE,51,25-54,White,Non-Hispanic,Associate degree,US native,VT,1016.9482
2009,Female,FALSE,FALSE,46,25-54,White,Non-Hispanic,Bachelor's degree,US native,VT,1078.438
2009,Female,FALSE,FALSE,27,25-54,White,Non-Hispanic,Bachelor's degree,US native,VT,1329.4969
2009,Female,TRUE,TRUE,56,55 and over,White,Non-Hispanic,Associate degree,US native,VT,984.9567
2009,Female,TRUE,TRUE,58,55 and over,White,Non-Hispanic,Associate degree,US native,VT,984.9567
2009,Female,TRUE,TRUE,60,55 and over,White,Non-Hispanic,Graduate degree,US native,VA,10797.7355
2009,Female,FALSE,FALSE,61,55 and over,White,Non-Hispanic,Associate degree,US native,VA,10327.0532
2009,Female,FALSE,FALSE,49,25-54,White,Hispanic,Graduate degree,US native,VA,11568.3601
2009,Female,TRUE,TRUE,29,25-54,Black,Non-Hispanic,Associate degree,"Foreign-born, non-citizen",WA,13334.1789
2009,Female,FALSE,FALSE,57,55 and over,White,Non-Hispanic,Bachelor's degree,US native,WV,5411.8728
2009,Female,TRUE,TRUE,31,25-54,White,Non-Hispanic,Bachelor's degree,US native,WV,4049.7028
2009,Female,FALSE,FALSE,53,25-54,White,Non-Hispanic,Associate degree,US native,WV,5440.118
2009,Female,FALSE,FALSE,42,25-54,White,Non-Hispanic,Bachelor's degree,US native,WV,3931.2411
2009,Female,FALSE,FALSE,34,25-54,White,Non-Hispanic,Associate degree,US native,WV,4116.8159
2009,Female,FALSE,FALSE,36,25-54,White,Non-Hispanic,Graduate degree,US native,WV,4004.304
2009,Female,FALSE,FALSE,37,25-54,White,Non-Hispanic,Bachelor's degree,US native,WI,9400.1837
2009,Female,FALSE,FALSE,43,25-54,White,Non-Hispanic,Bachelor's degree,US native,WI,9235.1464
2009,Female,FALSE,FALSE,73,55 and over,White,Non-Hispanic,Associate degree,US native,WI,6647.4841
2009,Female,FALSE,FALSE,54,25-54,Black,Non-Hispanic,Bachelor's degree,US native,WI,10832.4866
2009,Female,FALSE,FALSE,50,25-54,White,Non-Hispanic,Associate degree,US native,WI,7280.7146
2009,Male,FALSE,FALSE,54,25-54,White,Non-Hispanic,Bachelor's degree,US native,WI,7755.1952
2009,Female,FALSE,FALSE,58,55 and over,White,Non-Hispanic,Associate degree,US native,WI,7160.9968
2009,Female,FALSE,FALSE,56,55 and over,White,Non-Hispanic,Associate degree,"Foreign-born, citizen",WI,7161.1594
2009,Female,FALSE,FALSE,58,55 and over,White,Non-Hispanic,Associate degree,US native,WY,1135.8808
2009,Female,FALSE,FALSE,53,25-54,White,Non-Hispanic,Bachelor's degree,US native,WY,1155.0476
2009,Female,FALSE,FALSE,49,25-54,White,Non-Hispanic,Associate degree,US native,WY,1209.9787
2009,Female,FALSE,FALSE,49,25-54,White,Non-Hispanic,Bachelor's degree,US native,WY,1209.9787
2009,Female,FALSE,FALSE,46,25-54,White,Non-Hispanic,Bachelor's degree,US native,AL,11508.1163
2009,Female,TRUE,TRUE,56,55 and over,White,Non-Hispanic,Associate degree,US native,AK,1461.4033
2009,Female,FALSE,FALSE,45,25-54,White,Non-Hispanic,Bachelor's degree,US native,AK,1462.5893
2009,Female,FALSE,FALSE,50,25-54,White,Hispanic,Bachelor's degree,US native,AZ,14180.5696
2009,Female,FALSE,FALSE,45,25-54,White,Non-Hispanic,Bachelor's degree,US native,AZ,15107.6166
2009,Female,FALSE,FALSE,48,25-54,White,Non-Hispanic,Associate degree,US native,AZ,15107.6166
2009,Female,FALSE,FALSE,25,25-54,White,Hispanic,Completed high school,US native,AZ,18031.8967
2009,Female,FALSE,FALSE,64,55 and over,White,Non-Hispanic,Associate degree,US native,AZ,15148.2886
2009,Female,TRUE,TRUE,32,25-54,Black,Non-Hispanic,Associate degree,US native,AZ,19421.7113
2009,Male,FALSE,FALSE,55,55 and over,Black,Non-Hispanic,Graduate degree,US native,AZ,14816.7879
2009,Female,FALSE,FALSE,26,25-54,White,Non-Hispanic,Graduate degree,US native,AZ,18548.3104
2009,Female,FALSE,FALSE,41,25-54,Black,Non-Hispanic,Associate degree,US native,AR,7571.3607
2009,Male,FALSE,FALSE,56,55 and over,White,Non-Hispanic,Bachelor's degree,US native,AR,7840.8732
2009,Female,FALSE,FALSE,56,55 and over,White,Non-Hispanic,Bachelor's degree,US native,AR,7866.3939
2009,Female,FALSE,FALSE,44,25-54,Asian,Non-Hispanic,Associate degree,"Foreign-born, citizen",CA,10730.9586
2009,Female,TRUE,TRUE,56,55 and over,White,Non-Hispanic,Graduate degree,US native,CA,12645.3077
2009,Female,TRUE,TRUE,28,25-54,Asian,Non-Hispanic,Associate degree,"Foreign-born, citizen",CA,9923.6411
2009,Female,FALSE,FALSE,30,25-54,White,Non-Hispanic,Associate degree,US native,CA,11350.9457
2009,Female,FALSE,FALSE,41,25-54,White,Hispanic,Bachelor's degree,"Foreign-born, non-citizen",CA,12041.2054
2009,Female,FALSE,FALSE,39,25-54,White,Hispanic,Associate degree,US native,CA,11102.3677
2009,Female,FALSE,FALSE,41,25-54,Black,Non-Hispanic,Bachelor's degree,US native,CA,13403.2088
2009,Female,TRUE,TRUE,54,25-54,White,Non-Hispanic,Associate degree,US native,CA,12549.2317
2009,Female,TRUE,TRUE,40,25-54,Other,Hispanic,Bachelor's degree,US native,CA,15074.3283
2009,Female,FALSE,FALSE,46,25-54,Black,Non-Hispanic,Bachelor's degree,US native,CA,13043.5131
2009,Female,FALSE,FALSE,62,55 and over,White,Non-Hispanic,Bachelor's degree,US native,CA,10392.3594
